countryname,ccode,iso3c,year,location,lat,lon,toa
Cuba,40,CUB,2009,Guantanamo Bay,19.9242388,-75.1593149,23666
Cuba,40,CUB,2009,Guantanamo Bay,19.9242388,-75.1593149,22385
Cuba,40,CUB,2009,Guantanamo Bay,19.9242388,-75.1593149,20600
Cuba,40,CUB,2010,Guantanamo Bay,19.9242388,-75.1593149,12500
"Guantanamo Bay, Cuba",40,CUB,2011,Guantanamo Bay,19.9242388,-75.1593149,37169
"Guantanamo Bay, Cuba",40,CUB,2013,Guantanamo Bay,19.9242388,-75.1593149,2600
"Guantanamo Bay, Cuba",40,CUB,2013,Guantanamo Bay,19.9242388,-75.1593149,37600
"Guantanamo Bay, Cuba",40,CUB,2015,Guantanamo Bay,19.9242388,-75.1593149,11800
"Guantanamo Bay, Cuba",40,CUB,2015,Guantanamo Bay,19.9242388,-75.1593149,12000
"Guantanamo Bay, Cuba",40,CUB,2015,Guantanamo Bay,19.9242388,-75.1593149,11100
"Guantanamo Bay, Cuba",40,CUB,2015,Guantanamo Bay,19.9242388,-75.1593149,65190
"Guantanamo Bay, Cuba",40,CUB,2017,Guantanamo Bay,19.9242388,-75.1593149,33000
"Guantanamo Bay, Cuba",40,CUB,2019,Guantanamo Bay,19.9242388,-75.1593149,85000
"Guantanamo Bay, Cuba",40,CUB,2019,Guantanamo Bay,19.9242388,-75.1593149,9080
Honduras,91,HND,2011,Soto Cano Ab,15,-86.5,20400
Honduras,91,HND,2012,Honduras Various,15,-86.5,25000
Honduras,91,HND,2019,Soto Cano Ab,15,-86.5,21000
United Kingdom,200,GBR,2008,Royal Air Force Lakenheath,52.4175635,0.5180418,1800
United Kingdom,200,GBR,2008,Royal Air Force Lakenheath,52.4175635,0.5180418,15500
United Kingdom,200,GBR,2008,Menwith Hill Station,54.75844,-2.69531,10000
United Kingdom,200,GBR,2008,Menwith Hill Station,54.75844,-2.69531,31000
United Kingdom,200,GBR,2009,Royal Air Force Lakenheath,52.4175635,0.5180418,71828
United Kingdom,200,GBR,2009,Royal Air Force Lakenheath,52.4175635,0.5180418,7400
United Kingdom,200,GBR,2010,Royal Air Force Alconbury,52.3665139,-0.2624104,14227
United Kingdom,200,GBR,2010,Royal Air Force Lakenheath,52.4175635,0.5180418,4509
United Kingdom,200,GBR,2010,Menwith Hill Station,54.75844,-2.69531,37588
United Kingdom,200,GBR,2010,Raf Mildenhall,52.3627118,0.4854342,4700
United Kingdom,200,GBR,2011,Raf Mildenhall,52.3627118,0.4854342,15000
United Kingdom,200,GBR,2011,Raf Mildenhall,52.3627118,0.4854342,15900
United Kingdom,200,GBR,2011,Royal Air Force Alconbury,52.3665139,-0.2624104,30308
United Kingdom,200,GBR,2011,Menwith Hill Station,54.75844,-2.69531,2000
United Kingdom,200,GBR,2012,Royal Air Force Alconbury,52.3665139,-0.2624104,35030
United Kingdom,200,GBR,2012,Menwith Hill Station,54.75844,-2.69531,68601
United Kingdom,200,GBR,2013,Raf Feltwell,52.4793777,0.5194165,30811
United Kingdom,200,GBR,2013,Menwith Hill Station,54.75844,-2.69531,46488
United Kingdom,200,GBR,2013,Menwith Hill Station,54.75844,-2.69531,3795
United Kingdom,200,GBR,2013,Raf Mildenhall,52.3627118,0.4854342,6490
United Kingdom,200,GBR,2014,Royal Air Force Lakenheath,52.4175635,0.5180418,22047
United Kingdom,200,GBR,2014,Croughton Raf,51.9892347,-1.1835533,12000
United Kingdom,200,GBR,2014,Raf Mildenhall,52.3627118,0.4854342,17732
United Kingdom,200,GBR,2014,Royal Air Force Lakenheath,52.4175635,0.5180418,69638
United Kingdom,200,GBR,2014,Raf Mildenhall,52.3627118,0.4854342,11652
United Kingdom,200,GBR,2014,Raf Mildenhall,52.3627118,0.4854342,24371
United Kingdom,200,GBR,2014,Raf Mildenhall,52.3627118,0.4854342,24077
United Kingdom,200,GBR,2014,Raf Mildenhall,52.3627118,0.4854342,6797
United Kingdom,200,GBR,2015,Croughton Raf,51.9892347,-1.1835533,92223
United Kingdom,200,GBR,2016,Croughton Raf,51.9892347,-1.1835533,36424
United Kingdom,200,GBR,2016,Croughton Raf,51.9892347,-1.1835533,94191
United Kingdom,200,GBR,2017,Croughton Raf,51.9892347,-1.1835533,16500
United Kingdom,200,GBR,2017,Croughton Raf,51.9892347,-1.1835533,53082
United Kingdom,200,GBR,2017,Royal Air Force Lakenheath,52.4175635,0.5180418,13500
United Kingdom,200,GBR,2017,Croughton Raf,51.9892347,-1.1835533,71424
United Kingdom,200,GBR,2018,Royal Air Force Fairford,51.70816,-1.78128,38000
United Kingdom,200,GBR,2018,Royal Air Force Fairford,51.70816,-1.78128,5500
United Kingdom,200,GBR,2018,Royal Air Force Fairford,51.70816,-1.78128,2150
United Kingdom,200,GBR,2018,Royal Air Force Lakenheath,52.4175635,0.5180418,20000
United Kingdom,200,GBR,2018,Royal Air Force Lakenheath,52.4175635,0.5180418,10800
United Kingdom,200,GBR,2018,Royal Air Force Lakenheath,52.4175635,0.5180418,22000
United Kingdom,200,GBR,2018,Royal Air Force Lakenheath,52.4175635,0.5180418,12492
United Kingdom,200,GBR,2018,Royal Air Force Lakenheath,52.4175635,0.5180418,6700
United Kingdom,200,GBR,2018,Royal Air Force Lakenheath,52.4175635,0.5180418,24000
United Kingdom,200,GBR,2018,Royal Air Force Lakenheath,52.4175635,0.5180418,41000
United Kingdom,200,GBR,2018,Menwith Hill Station,54.75844,-2.69531,11000
United Kingdom,200,GBR,2019,Royal Air Force Lakenheath,52.4175635,0.5180418,16880
United Kingdom,200,GBR,2019,Royal Air Force Lakenheath,52.4175635,0.5180418,27431
United Kingdom,200,GBR,2019,Royal Air Force Lakenheath,52.4175635,0.5180418,12449
United Kingdom,200,GBR,2019,Royal Air Force Lakenheath,52.4175635,0.5180418,13926
United Kingdom,200,GBR,2019,Royal Air Force Lakenheath,52.4175635,0.5180418,39036
United Kingdom,200,GBR,2019,Royal Air Force Lakenheath,52.4175635,0.5180418,29541
United Kingdom,200,GBR,2019,Royal Air Force Lakenheath,52.4175635,0.5180418,9204
United Kingdom,200,GBR,2019,Croughton Raf,51.9892347,-1.1835533,10000
Belgium,211,BEL,2008,Casteu,50.75,4.5,5992
Belgium,211,BEL,2010,Brussels,50.8465573,4.351697,38124
Belgium,211,BEL,2011,Brussels,50.8465573,4.351697,67311
Belgium,211,BEL,2011,Brussels,50.8465573,4.351697,31863
Belgium,211,BEL,2012,Brussels,50.8465573,4.351697,10000
Belgium,211,BEL,2012,Brussels,50.8465573,4.351697,24118
Belgium,211,BEL,2013,Brussels,50.8465573,4.351697,26969
Belgium,211,BEL,2014,Brussels,50.8465573,4.351697,38513
Belgium,211,BEL,2014,Brussels,50.8465573,4.351697,29100
Belgium,211,BEL,2015,Brussels,50.8465573,4.351697,37918
Belgium,211,BEL,2015,Brussels,50.8465573,4.351697,41626
Belgium,211,BEL,2019,Chievres Ab,50.75,4.5,14305
Spain,230,ESP,2008,Moron,37.1734006,-5.6165959,1800
Spain,230,ESP,2010,Rota,36.6228636,-6.3599595,26278
Spain,230,ESP,2011,Rota,36.6228636,-6.3599595,23190
Spain,230,ESP,2013,Rota,36.6228636,-6.3599595,3378
Spain,230,ESP,2013,Rota,36.6228636,-6.3599595,13837
Spain,230,ESP,2015,Rota,36.6228636,-6.3599595,20233
Spain,230,ESP,2016,Rota,36.6228636,-6.3599595,13737
Spain,230,ESP,2017,Rota,36.6228636,-6.3599595,23607
Germany,255,DEU,2008,Ansbach,49.3028611,10.5722288,52000
Germany,255,DEU,2008,Grafenwoehr,49.7200881,11.9066277,34000
Germany,255,DEU,2008,Grafenwoehr,49.7200881,11.9066277,28000
Germany,255,DEU,2008,Ramstein Ab,51.5,10.5,56275
Germany,255,DEU,2008,Ramstein Ab,51.5,10.5,6260
Germany,255,DEU,2008,Ramstein Ab,51.5,10.5,24000
Germany,255,DEU,2008,Ramstein Ab,51.5,10.5,14949
Germany,255,DEU,2008,Ramstein Ab,51.5,10.5,3000
Germany,255,DEU,2008,Spangdahlem Ab,51.5,10.5,30100
Germany,255,DEU,2008,Weisbaden,51.5,10.5,5093
Germany,255,DEU,2008,Weisbaden,51.5,10.5,15379
Germany,255,DEU,2008,Ramstein Ab,51.5,10.5,5393
Germany,255,DEU,2009,Weisbaden,51.5,10.5,32000
Germany,255,DEU,2009,Wiesbaden Ab,51.5,10.5,20000
Germany,255,DEU,2009,Wiesbaden Ab,51.5,10.5,43000
Germany,255,DEU,2009,Wiesbaden Ab,51.5,10.5,38000
Germany,255,DEU,2009,Wiesbaden Mil Cmty,51.5,10.5,119000
Germany,255,DEU,2009,Katterbach,49.3142508,10.6386225,19000
Germany,255,DEU,2009,Germersheim,49.2222749,8.36659,48000
Germany,255,DEU,2010,Baumholder,49.6167,7.33333,18000
Germany,255,DEU,2010,Weisbaden,51.5,10.5,10000
Germany,255,DEU,2010,Weisbaden,51.5,10.5,11000
Germany,255,DEU,2010,Weisbaden,51.5,10.5,11000
Germany,255,DEU,2010,Ansbach,49.3028611,10.5722288,17500
Germany,255,DEU,2010,Kleber Kaserne,49.4411154,7.805202,20000
Germany,255,DEU,2010,Ansbach,49.3028611,10.5722288,14200
Germany,255,DEU,2010,Landstuhl,49.4143311,7.5722301,25000
Germany,255,DEU,2010,Kaiserlautern Ab,51.5,10.5,19380
Germany,255,DEU,2010,Weisbaden,51.5,10.5,5379
Germany,255,DEU,2010,Kaiserlautern Ab,51.5,10.5,74165
Germany,255,DEU,2010,Ramstein Ab,51.5,10.5,11500
Germany,255,DEU,2010,Ramstein Ab,51.5,10.5,23200
Germany,255,DEU,2010,Spangdahlem Ab,51.5,10.5,23500
Germany,255,DEU,2011,Ansbach,49.3028611,10.5722288,13800
Germany,255,DEU,2011,Ansbach,49.3028611,10.5722288,18000
Germany,255,DEU,2011,Grafenwoehr,49.7200881,11.9066277,17500
Germany,255,DEU,2011,Grafenwoehr,49.7200881,11.9066277,19000
Germany,255,DEU,2011,Grafenwoehr,49.7200881,11.9066277,19000
Germany,255,DEU,2011,Grafenwoehr,49.7200881,11.9066277,20000
Germany,255,DEU,2011,Rhine Ordnance Barracks,49.4440235,7.6927723,35000
Germany,255,DEU,2011,Sembach Ab,51.5,10.5,9100
Germany,255,DEU,2011,Wiesbaden Ab,51.5,10.5,59500
Germany,255,DEU,2011,Wiesbaden Ab,51.5,10.5,5100
Germany,255,DEU,2011,Wiesbaden Ab,51.5,10.5,30400
Germany,255,DEU,2011,Wiesbaden Ab,51.5,10.5,91000
Germany,255,DEU,2011,Baumholder,49.6167,7.33333,34329
Germany,255,DEU,2011,Kapaun,52.2202426,11.8400554,19600
Germany,255,DEU,2011,Ramstein Ab,51.5,10.5,8800
Germany,255,DEU,2011,Ramstein Ab,51.5,10.5,2754
Germany,255,DEU,2011,Ramstein Ab,51.5,10.5,10800
Germany,255,DEU,2011,Vilseck,49.6118985,11.8037554,12900
Germany,255,DEU,2011,Panzer Kaserne,48.687629,9.0390244,48968
Germany,255,DEU,2011,Katterbach,49.3142508,10.6386225,37100
Germany,255,DEU,2011,Vilseck,49.6118985,11.8037554,34800
Germany,255,DEU,2012,Germersheim,49.2222749,8.36659,16500
Germany,255,DEU,2012,Germersheim,49.2222749,8.36659,21000
Germany,255,DEU,2012,Grafenwoehr,49.7200881,11.9066277,15500
Germany,255,DEU,2012,Grafenwoehr,49.7200881,11.9066277,5000
Germany,255,DEU,2012,Grafenwoehr,49.7200881,11.9066277,17500
Germany,255,DEU,2012,Landstuhl,49.4143311,7.5722301,24000
Germany,255,DEU,2012,Landstuhl,49.4143311,7.5722301,39000
Germany,255,DEU,2012,Stuttgart,48.7784485,9.1800132,12200
Germany,255,DEU,2012,Vilseck,49.6118985,11.8037554,20000
Germany,255,DEU,2012,Oberdachstetten,49.4164608,10.4241822,12200
Germany,255,DEU,2012,Grafenwoehr,49.7200881,11.9066277,13000
Germany,255,DEU,2012,Illesheim,49.4805594,10.3786501,41000
Germany,255,DEU,2012,Vilseck,49.6118985,11.8037554,12000
Germany,255,DEU,2012,Ramstein Ab,51.5,10.5,34697
Germany,255,DEU,2012,Stuttgart-Patch Barracks,48.7355296,9.0809489,2434
Germany,255,DEU,2012,Ansbach,49.3028611,10.5722288,11672
Germany,255,DEU,2012,Baumholder,49.6167,7.33333,59419
Germany,255,DEU,2012,Grafenwoehr,49.7200881,11.9066277,6529
Germany,255,DEU,2012,Spangdahlem Ab,51.5,10.5,41876
Germany,255,DEU,2012,Spangdahlem Ab,51.5,10.5,87167
Germany,255,DEU,2012,Rhine Ordnance Barracks,49.4440235,7.6927723,70592
Germany,255,DEU,2013,Stuttgart-Patch Barracks,48.7355296,9.0809489,2413
Germany,255,DEU,2013,Vogelweh,49.4317799,7.7142975,61415
Germany,255,DEU,2013,Weisbaden,51.5,10.5,52178
Germany,255,DEU,2013,Rhine Ordnance Barracks,49.4440235,7.6927723,127000
Germany,255,DEU,2014,South Camp Vilseck,49.6148,11.80261,16600
Germany,255,DEU,2014,Kaiserlautern Ab,51.5,10.5,49907
Germany,255,DEU,2014,Ramstein Ab,51.5,10.5,98762
Germany,255,DEU,2014,Weisbaden,51.5,10.5,58899
Germany,255,DEU,2014,Weisbaden,51.5,10.5,50756
Germany,255,DEU,2014,Rhine Ordnance Barracks,49.4440235,7.6927723,151545
Germany,255,DEU,2015,Rhine Ordnance Barracks,49.4440235,7.6927723,259695
Germany,255,DEU,2016,Grafenwoehr,49.7200881,11.9066277,51000
Germany,255,DEU,2016,Wiesbaden Army Airfield,50.0488432,8.3232848,3500
Germany,255,DEU,2016,Rhine Ordnance Barracks,49.4440235,7.6927723,85034
Germany,255,DEU,2016,Spangdahlem Ab,51.5,10.5,34071
Germany,255,DEU,2016,Spangdahlem Ab,51.5,10.5,5500
Germany,255,DEU,2016,Garmisch,47.4938417,11.0829,14676
Germany,255,DEU,2016,Grafenwoehr,49.7200881,11.9066277,38138
Germany,255,DEU,2016,Stuttgart-Patch Barracks,48.7355296,9.0809489,49413
Germany,255,DEU,2017,Garmisch,47.4938417,11.0829,9600
Germany,255,DEU,2017,Wiesbaden Army Airfield,50.0488432,8.3232848,16500
Germany,255,DEU,2017,Wiesbaden Army Airfield,50.0488432,8.3232848,2700
Germany,255,DEU,2017,East Camp Grafenwoehr,49.69885,11.8675,22000
Germany,255,DEU,2017,Ramstein Ab,51.5,10.5,13437
Germany,255,DEU,2017,Spangdahlem Ab,51.5,10.5,43465
Germany,255,DEU,2017,Rhine Ordnance Barracks,49.4440235,7.6927723,58063
Germany,255,DEU,2017,Kaiserlautern Ab,51.5,10.5,45221
Germany,255,DEU,2018,Stuttgart,48.7784485,9.1800132,40000
Germany,255,DEU,2018,Weisbaden,51.5,10.5,43000
Germany,255,DEU,2018,South Camp Vilseck,49.6148,11.80261,22445
Germany,255,DEU,2018,Baumholder,49.6167,7.33333,34156
Germany,255,DEU,2018,Rhine Ordnance Barracks,49.4440235,7.6927723,106700
Germany,255,DEU,2018,Spangdahlem Ab,51.5,10.5,79141
Germany,255,DEU,2018,Stuttgart,48.7784485,9.1800132,46609
Germany,255,DEU,2019,East Camp Grafenwoehr,49.69885,11.8675,31000
Germany,255,DEU,2019,Baumholder,49.6167,7.33333,32000
Germany,255,DEU,2019,Panzer Kaserne,48.687629,9.0390244,43950
Germany,255,DEU,2019,Rhine Ordnance Barracks,49.4440235,7.6927723,319589
Germany,255,DEU,2019,Kaiserlautern Ab,51.5,10.5,99955
Germany,255,DEU,2019,Weisbaden,51.5,10.5,56048
Germany,255,DEU,2019,Baumholder,49.6167,7.33333,11504
Poland,290,POL,2016,Redzikowo Base,52,20,51270
Poland,290,POL,2016,Redzikowo Base,52,20,169153
Italy,325,ITA,2008,Vicenza,45.6348591,11.4063543,87000
Italy,325,ITA,2008,Vicenza,45.6348591,11.4063543,86000
Italy,325,ITA,2009,Vicenza,45.6348591,11.4063543,15000
Italy,325,ITA,2009,Vicenza,45.6348591,11.4063543,15000
Italy,325,ITA,2010,Vicenza,45.6348591,11.4063543,23500
Italy,325,ITA,2010,Vicenza,45.6348591,11.4063543,22500
Italy,325,ITA,2010,Sigonella,37.4036225,14.9223501,31300
Italy,325,ITA,2011,Vicenza,45.6348591,11.4063543,26000
Italy,325,ITA,2011,Vicenza,45.6348591,11.4063543,25000
Italy,325,ITA,2011,Aviano Ab,42.83333,12.83333,10200
Italy,325,ITA,2011,Aviano Air Base,46.0315026,12.5995031,19000
Italy,325,ITA,2012,Sigonella,37.4036225,14.9223501,15000
Italy,325,ITA,2012,Vicenza,45.6348591,11.4063543,41864
Italy,325,ITA,2013,Camp Ederle,45.5460554,11.5818911,36000
Italy,325,ITA,2013,Vicenza,45.6348591,11.4063543,32000
Italy,325,ITA,2013,Aviano Ab,42.83333,12.83333,9400
Italy,325,ITA,2016,Sigonella,37.4036225,14.9223501,40641
Italy,325,ITA,2016,Sigonella,37.4036225,14.9223501,62302
Italy,325,ITA,2018,Aviano Ab,42.83333,12.83333,27325
Italy,325,ITA,2018,Sigonella,37.4036225,14.9223501,22400
Italy,325,ITA,2018,Vicenza,45.6348591,11.4063543,62406
Italy,325,ITA,2019,Vicenza,45.6348591,11.4063543,95134
Greece,350,GRC,2009,Souda Bay,35.489159,24.1136744,27761
Greece,350,GRC,2010,Souda Bay,35.489159,24.1136744,24000
Greece,350,GRC,2013,Souda Bay,35.489159,24.1136744,20493
Greece,350,GRC,2013,Souda Bay,35.489159,24.1136744,4630
Greece,350,GRC,2018,Souda Bay,35.489159,24.1136744,22045
Greece,350,GRC,2018,Souda Bay,35.489159,24.1136744,18100
Romania,360,ROU,2008,Romania,45.9852129,24.6859225,12600
Romania,360,ROU,2013,Deveselu,44.0554029,24.3893839,45205
Romania,360,ROU,2013,Deveselu,44.0554029,24.3893839,157900
Romania,360,ROU,2014,Deveselu,44.0554029,24.3893839,85000
Niger,436,NER,2016,Agadez,16.972556,7.990739,50000
Djibouti,522,DJI,2008,Djibouti,11.8145966,42.8453061,4000
Djibouti,522,DJI,2008,Djibouti,11.8145966,42.8453061,2900
Djibouti,522,DJI,2008,Djibouti,11.8145966,42.8453061,15490
Djibouti,522,DJI,2009,Camp Lemonier,11.83333,42.5,12830
Djibouti,522,DJI,2009,Camp Lemonier,11.83333,42.5,15250
Djibouti,522,DJI,2009,Camp Lemonier,11.83333,42.5,3330
Djibouti,522,DJI,2010,Camp Lemonier,11.83333,42.5,7275
Djibouti,522,DJI,2010,Camp Lemonier,11.83333,42.5,21689
Djibouti,522,DJI,2010,Camp Lemonier,11.83333,42.5,8109
Djibouti,522,DJI,2010,Camp Lemonier,11.83333,42.5,4772
Djibouti,522,DJI,2011,Camp Lemonier,11.83333,42.5,12407
Djibouti,522,DJI,2011,Camp Lemonier,11.83333,42.5,7324
Djibouti,522,DJI,2011,Camp Lemonier,11.83333,42.5,28076
Djibouti,522,DJI,2011,Camp Lemonier,11.83333,42.5,3824
Djibouti,522,DJI,2012,Camp Lemonier,11.83333,42.5,43529
Djibouti,522,DJI,2012,Camp Lemonier,11.83333,42.5,35170
Djibouti,522,DJI,2012,Camp Lemonier,11.83333,42.5,10800
Djibouti,522,DJI,2013,Camp Lemonier,11.83333,42.5,7510
Djibouti,522,DJI,2013,Camp Lemonier,11.83333,42.5,22220
Djibouti,522,DJI,2013,Camp Lemonier,11.83333,42.5,42730
Djibouti,522,DJI,2013,Camp Lemonier,11.83333,42.5,26960
Djibouti,522,DJI,2014,Camp Lemonier,11.83333,42.5,6420
Djibouti,522,DJI,2014,Camp Lemonier,11.83333,42.5,22580
Djibouti,522,DJI,2015,Camp Lemonier,11.83333,42.5,9923
Djibouti,522,DJI,2016,Camp Lemonier,11.83333,42.5,43700
Djibouti,522,DJI,2018,Camp Lemonier,11.83333,42.5,13390
Turkey,640,TUR,2010,Incirlik Ab,39,35,9200
Turkey,640,TUR,2017,Incirlik Ab,39,35,13449
Turkey,640,TUR,2018,Turkey Various,39,35,6400
Turkey,640,TUR,2018,Incirlik Ab,39,35,25997
Kuwait,690,KWT,2010,Camp Arifjan,28.8750172,48.1546389,82000
Kuwait,690,KWT,2019,Camp Arifjan,28.8750172,48.1546389,44000
Bahrain Island,692,BHR,2011,Sw Asia,26,50.55,89280
Bahrain Island,692,BHR,2011,Sw Asia,26,50.55,60002
Bahrain Island,692,BHR,2011,Sw Asia,26,50.55,63871
Bahrain Island,692,BHR,2011,Sw Asia,26,50.55,45000
Bahrain Island,692,BHR,2012,Sw Asia,26,50.55,55010
Bahrain Island,692,BHR,2012,Sw Asia,26,50.55,45194
Bahrain Island,692,BHR,2013,Sw Asia,26,50.55,41529
Bahrain Island,692,BHR,2013,Sw Asia,26,50.55,9819
Bahrain Island,692,BHR,2014,Sw Asia,26,50.55,45400
Bahrain Island,692,BHR,2015,Sw Asia,26,50.55,27826
Bahrain Island,692,BHR,2016,Sw Asia,26,50.55,52091
Bahrain Island,692,BHR,2016,Sw Asia,26,50.55,37700
Bahrain Island,692,BHR,2018,Sw Asia,26,50.55,2138
Bahrain Island,692,BHR,2019,Sw Asia,26,50.55,26340
Qatar,694,QAT,2008,Qatar,25.3336984,51.2295295,22300
Qatar,694,QAT,2008,Qatar,25.3336984,51.2295295,18908
Qatar,694,QAT,2008,Qatar,25.3336984,51.2295295,18515
Qatar,694,QAT,2008,Qatar,25.3336984,51.2295295,3507
Qatar,694,QAT,2008,Qatar,25.3336984,51.2295295,3590
Qatar,694,QAT,2008,Qatar,25.3336984,51.2295295,8332
Qatar,694,QAT,2009,Al Udeid,25.116748,51.3223271,9200
Qatar,694,QAT,2009,Al Udeid,25.116748,51.3223271,59638
Qatar,694,QAT,2010,Al Udeid,25.116748,51.3223271,60000
Qatar,694,QAT,2011,Al Udeid,25.116748,51.3223271,62300
Qatar,694,QAT,2011,Al Udeid,25.116748,51.3223271,1961
Qatar,694,QAT,2012,Al Udeid,25.116748,51.3223271,37000
Qatar,694,QAT,2018,Al Udeid,25.116748,51.3223271,15000
