ccode,iso3c,countryname,year,month,quarter,source,troops_ad,army_ad,navy_ad,air_force_ad,marine_corps_ad,coast_guard_ad,space_force_ad,army_national_guard,air_national_guard,army_reserve,navy_reserve,marine_corps_reserve,air_force_reserve,coast_guard_reserve,total_selected_reserve,army_civilian,navy_civilian,marine_corps_civilian,air_force_civilian,dod_civilian,total_civilian,year_quarter,troops_all,region
20,CAN,Canada,1971,September,3,September 1971,1835,12,433,1381,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1971.3,1835,North America
20,CAN,Canada,1972,June,2,Kane 2006,1742,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1972.2,1742,North America
20,CAN,Canada,1972,September,3,September 1972,1742,14,410,1315,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1972.3,1742,North America
20,CAN,Canada,1973,June,2,Kane 2006,1362,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1973.2,1362,North America
20,CAN,Canada,1973,September,3,September 1973,1362,12,390,951,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1973.3,1362,North America
20,CAN,Canada,1974,June,2,Kane 2006,1580,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1974.2,1580,North America
20,CAN,Canada,1974,September,3,September 1974,1690,11,703,969,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1974.3,1690,North America
20,CAN,Canada,1975,June,2,Kane 2006,1301,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1975.2,1301,North America
20,CAN,Canada,1975,September,3,September 1975,2607,11,1839,757,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1975.3,2607,North America
20,CAN,Canada,1976,June,2,Kane 2006,732,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1976.2,732,North America
20,CAN,Canada,1976,September,3,September 1976,732,7,445,272,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1976.3,732,North America
20,CAN,Canada,1977,June,2,Kane 2006,669,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1977.2,669,North America
20,CAN,Canada,1977,September,3,September 1977,669,5,402,252,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1977.3,669,North America
20,CAN,Canada,1978,June,2,Kane 2006,657,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1978.2,657,North America
20,CAN,Canada,1978,September,3,September 1978,657,6,382,258,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1978.3,657,North America
20,CAN,Canada,1979,June,2,Kane 2006,660,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1979.2,660,North America
20,CAN,Canada,1979,September,3,September 1979,660,8,391,251,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1979.3,660,North America
20,CAN,Canada,1980,June,2,Kane 2006,691,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1980.2,691,North America
20,CAN,Canada,1980,September,3,September 1980,691,26,400,249,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1980.3,691,North America
20,CAN,Canada,1981,June,2,Kane 2006,655,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1981.2,655,North America
20,CAN,Canada,1981,September,3,September 1981,655,11,379,251,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1981.3,655,North America
20,CAN,Canada,1982,June,2,Kane 2006,642,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1982.2,642,North America
20,CAN,Canada,1982,September,3,September 1982,642,9,391,231,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1982.3,642,North America
20,CAN,Canada,1983,June,2,Kane 2006,702,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1983.2,702,North America
20,CAN,Canada,1983,September,3,September 1983,702,17,425,249,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1983.3,702,North America
20,CAN,Canada,1984,June,2,Kane 2006,542,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1984.2,542,North America
20,CAN,Canada,1984,September,3,September 1984,542,17,395,121,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1984.3,542,North America
20,CAN,Canada,1985,June,2,Kane 2006,542,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1985.2,542,North America
20,CAN,Canada,1985,September,3,September 1985,542,9,412,109,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1985.3,542,North America
20,CAN,Canada,1986,June,2,Kane 2006,539,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1986.2,539,North America
20,CAN,Canada,1986,September,3,September 1986,539,9,405,113,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1986.3,539,North America
20,CAN,Canada,1987,June,2,Kane 2006,533,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1987.2,533,North America
20,CAN,Canada,1987,September,3,September 1987,533,8,392,121,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1987.3,533,North America
20,CAN,Canada,1988,June,2,Kane 2006,533,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1988.2,533,North America
20,CAN,Canada,1988,September,3,September 1988,533,8,388,125,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1988.3,533,North America
20,CAN,Canada,1989,June,2,Kane 2006,551,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1989.2,551,North America
20,CAN,Canada,1989,September,3,September 1989,551,12,395,131,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1989.3,551,North America
20,CAN,Canada,1990,June,2,Kane 2006,560,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1990.2,560,North America
20,CAN,Canada,1990,September,3,September 1990,560,10,415,124,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1990.3,560,North America
20,CAN,Canada,1991,June,2,Kane 2006,513,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1991.2,513,North America
20,CAN,Canada,1991,September,3,September 1991,513,16,370,117,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1991.3,513,North America
20,CAN,Canada,1992,June,2,Kane 2006,513,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1992.2,513,North America
20,CAN,Canada,1992,September,3,September 1992,513,11,384,108,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1992.3,513,North America
20,CAN,Canada,1993,June,2,Kane 2006,547,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1993.2,547,North America
20,CAN,Canada,1993,September,3,September 1993,547,17,417,102,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1993.3,547,North America
20,CAN,Canada,1994,June,2,Kane 2006,282,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1994.2,282,North America
20,CAN,Canada,1994,September,3,September 1994,282,19,149,102,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1994.3,282,North America
20,CAN,Canada,1995,June,2,Kane 2006,214,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1995.2,214,North America
20,CAN,Canada,1995,September,3,September 1995,214,19,92,91,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1995.3,214,North America
20,CAN,Canada,1996,June,2,Kane 2006,208,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1996.2,208,North America
20,CAN,Canada,1996,September,3,September 1996,208,25,86,88,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1996.3,208,North America
20,CAN,Canada,1997,June,2,Kane 2006,179,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1997.2,179,North America
20,CAN,Canada,1997,September,3,September 1997,179,19,63,89,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1997.3,179,North America
20,CAN,Canada,1998,June,2,Kane 2006,156,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1998.2,156,North America
20,CAN,Canada,1998,September,3,September 1998,156,17,57,82,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1998.3,156,North America
20,CAN,Canada,1999,June,2,Kane 2006,150,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1999.2,150,North America
20,CAN,Canada,1999,September,3,September 1999,150,7,57,76,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1999.3,150,North America
20,CAN,Canada,2000,June,2,Kane 2006,156,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2000.2,156,North America
20,CAN,Canada,2000,September,3,September 2000,156,8,56,83,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2000.3,156,North America
20,CAN,Canada,2001,June,2,Kane 2006,163,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2001.2,163,North America
20,CAN,Canada,2001,September,3,September 2001,163,13,53,88,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2001.3,163,North America
20,CAN,Canada,2002,June,2,Kane 2006,148,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2002.2,148,North America
20,CAN,Canada,2002,September,3,September 2002,148,13,50,75,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2002.3,148,North America
20,CAN,Canada,2003,June,2,Kane 2006,141,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2003.2,141,North America
20,CAN,Canada,2003,September,3,September 2003,141,10,42,81,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2003.3,141,North America
20,CAN,Canada,2004,June,2,Kane 2006,156,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2004.2,156,North America
20,CAN,Canada,2004,September,3,September 2004,156,7,45,95,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2004.3,156,North America
20,CAN,Canada,2005,June,2,Kane 2006,150,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2005.2,150,North America
20,CAN,Canada,2005,September,3,September 2005,150,7,47,89,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2005.3,150,North America
20,CAN,Canada,2006,June,2,Kane 2006,133,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2006.2,133,North America
20,CAN,Canada,2006,September,3,September 2006,133,7,35,81,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2006.3,133,North America
20,CAN,Canada,2007,June,2,Kane 2006,141,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2007.2,141,North America
20,CAN,Canada,2007,September,3,September 2007,141,7,41,84,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2007.3,141,North America
20,CAN,Canada,2008,June,2,Kane 2006,92,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2008.2,92,North America
20,CAN,Canada,2008,September,3,September 2008,93,8,0,82,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,0,2,19,27,2008.3,94,North America
20,CAN,Canada,2009,June,2,Kane 2006,91,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2009.2,91,North America
20,CAN,Canada,2009,September,3,September 2009,93,8,0,83,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,0,2,15,23,2009.3,93,North America
20,CAN,Canada,2010,June,2,Kane 2006,129,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2010.2,129,North America
20,CAN,Canada,2010,September,3,September 2010,131,3,0,98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,3,19,24,2010.3,131,North America
20,CAN,Canada,2011,June,2,Kane 2006,128,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2011.2,128,North America
20,CAN,Canada,2011,September,3,September 2011,130,7,0,83,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0,3,23,30,2011.3,130,North America
20,CAN,Canada,2012,June,2,Kane 2006,147,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2012.2,147,North America
20,CAN,Canada,2012,September,3,September 2012,149,8,0,83,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,0,2,22,29,2012.3,150,North America
20,CAN,Canada,2013,December,4,December 2013,151,8,0,83,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,6,0,1,22,29,2013.4,152,North America
20,CAN,Canada,2013,June,2,Kane 2006,144,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2013.2,144,North America
20,CAN,Canada,2013,September,3,September 2013,149,9,0,81,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,6,0,2,19,27,2013.3,150,North America
20,CAN,Canada,2014,December,4,December 2014,147,8,0,82,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,0,1,22,28,2014.4,147,North America
20,CAN,Canada,2014,June,2,June 2014,283,8,0,79,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0,1,25,30,2014.2,283,North America
20,CAN,Canada,2014,March,1,March 2014,147,8,0,81,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,5,0,1,23,29,2014.1,148,North America
20,CAN,Canada,2014,September,3,September 2014,145,8,0,82,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,0,1,23,29,2014.3,145,North America
20,CAN,Canada,2015,December,4,December 2015,91,3,0,80,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,0,1,19,25,2015.4,91,North America
20,CAN,Canada,2015,June,2,June 2015,295,8,0,86,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,0,1,20,26,2015.2,295,North America
20,CAN,Canada,2015,March,1,March 2015,144,8,0,84,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0,1,20,25,2015.1,144,North America
20,CAN,Canada,2015,September,3,September 2015,146,8,0,80,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,0,1,23,29,2015.3,146,North America
20,CAN,Canada,2016,December,4,December 2016,141,6,0,78,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0,0,24,28,2016.4,141,North America
20,CAN,Canada,2016,June,2,June 2016,281,6,0,83,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0,1,20,25,2016.2,281,North America
20,CAN,Canada,2016,March,1,March 2016,146,6,0,85,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0,1,19,24,2016.1,146,North America
20,CAN,Canada,2016,September,3,September 2016,139,6,0,77,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,0,1,22,28,2016.3,139,North America
20,CAN,Canada,2017,December,4,December 2017,131,6,0,70,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,0,0,26,29,2017.4,131,North America
20,CAN,Canada,2017,June,2,June 2017,267,9,0,78,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,0,0,24,27,2017.2,267,North America
20,CAN,Canada,2017,March,1,March 2017,141,8,0,79,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0,0,25,29,2017.1,141,North America
20,CAN,Canada,2017,September,3,September 2017,129,6,0,69,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,0,0,26,29,2017.3,129,North America
20,CAN,Canada,2018,December,4,December 2018,142,7,0,76,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,4,0,1,24,31,2018.4,142,North America
20,CAN,Canada,2018,June,2,June 2018,278,7,0,79,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,1,21,24,2018.2,278,North America
20,CAN,Canada,2018,March,1,March 2018,135,6,0,73,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,0,0,25,28,2018.1,135,North America
20,CAN,Canada,2018,September,3,September 2018,144,6,0,78,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,0,1,22,26,2018.3,144,North America
20,CAN,Canada,2019,December,4,December 2019,133,11,0,69,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,7,0,1,25,35,2019.4,134,North America
20,CAN,Canada,2019,June,2,June 2019,284,8,0,75,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,7,0,1,25,35,2019.2,284,North America
20,CAN,Canada,2019,March,1,March 2019,146,8,0,74,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,5,0,1,25,33,2019.1,146,North America
20,CAN,Canada,2019,September,3,September 2019,144,9,0,76,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,7,0,1,25,35,2019.3,145,North America
20,CAN,Canada,2020,December,4,December 2020,131,10,0,74,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,4,0,1,23,28,2020.4,133,North America
20,CAN,Canada,2020,June,2,June 2020,266,10,0,73,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,7,0,1,22,32,2020.2,267,North America
20,CAN,Canada,2020,March,1,March 2020,136,11,0,70,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,7,0,1,23,33,2020.1,137,North America
20,CAN,Canada,2020,September,3,September 2020,132,10,0,73,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6,0,1,21,29,2020.3,133,North America
20,CAN,Canada,2021,December,4,December 2021,150,16,0,77,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,5,0,1,24,31,2021.4,154,North America
20,CAN,Canada,2021,June,2,June 2021,279,11,0,74,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,0,1,25,32,2021.2,282,North America
20,CAN,Canada,2021,March,1,March 2021,141,11,0,76,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,6,0,1,24,31,2021.1,145,North America
20,CAN,Canada,2021,September,3,September 2021,143,12,0,76,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,6,0,1,25,33,2021.3,147,North America
20,CAN,Canada,2022,December,4,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2022.4,NA,North America
20,CAN,Canada,2022,June,2,June 2022,144,16,0,72,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,5,0,1,24,31,2022.2,146,North America
20,CAN,Canada,2022,March,1,March 2022,146,16,0,75,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,0,1,23,30,2022.1,149,North America
20,CAN,Canada,2022,September,3,September 2022,155,21,0,76,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,5,0,1,22,29,2022.3,157,North America
20,CAN,Canada,2023,December,4,December 2023,156,29,0,67,14,NA,0,NA,NA,NA,NA,NA,NA,NA,2,1,3,0,1,26,31,2023.4,158,North America
20,CAN,Canada,2023,June,2,NA,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2023.2,NA,North America
20,CAN,Canada,2023,March,1,NA,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2023.1,NA,North America
20,CAN,Canada,2023,September,3,September 2023,162,25,0,73,14,NA,0,NA,NA,NA,NA,NA,NA,NA,2,1,5,0,1,27,34,2023.3,163,North America
20,CAN,Canada,2024,December,4,December 2024,151,26,0,66,14,NA,0,NA,NA,NA,NA,NA,NA,NA,1,2,5,0,1,0,8,2024.4,152,North America
20,CAN,Canada,2024,June,2,June 2024,156,29,0,69,15,NA,0,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,1,23,28,2024.2,157,North America
20,CAN,Canada,2024,March,1,March 2024,152,29,0,65,12,NA,0,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,1,25,30,2024.1,153,North America
20,CAN,Canada,2024,September,3,September 2024,152,31,0,66,12,NA,0,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,1,0,5,2024.3,153,North America
20,CAN,Canada,2025,December,4,December 2025,154,27,0,69,13,NA,0,NA,NA,NA,NA,NA,NA,NA,1,1,6,0,1,25,33,2025.4,155,North America
20,CAN,Canada,2025,June,2,June 2025,157,25,0,74,12,NA,0,NA,NA,NA,NA,NA,NA,NA,2,2,6,0,1,25,34,2025.2,159,North America
20,CAN,Canada,2025,March,1,March 2025,152,25,0,70,12,NA,0,NA,NA,NA,NA,NA,NA,NA,1,2,5,0,1,25,33,2025.1,153,North America
20,CAN,Canada,2025,September,3,September 2025,153,25,0,70,13,NA,0,NA,NA,NA,NA,NA,NA,NA,1,1,6,0,1,24,32,2025.3,154,North America
31,BHS,Bahamas,1950,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1950.2,0,Latin America & Caribbean
31,BHS,Bahamas,1951,June,2,Stepwise Imputation,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1951.2,26,Latin America & Caribbean
31,BHS,Bahamas,1952,June,2,Stepwise Imputation,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1952.2,52,Latin America & Caribbean
31,BHS,Bahamas,1953,June,2,June 1953,78,0,39,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1953.2,78,Latin America & Caribbean
31,BHS,Bahamas,1954,June,2,June 1954,1660,0,149,681,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1954.2,1660,Latin America & Caribbean
31,BHS,Bahamas,1955,June,2,June 1955,2348,0,472,702,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1955.2,2348,Latin America & Caribbean
31,BHS,Bahamas,1956,June,2,June 1956,1892,0,942,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1956.2,1892,Latin America & Caribbean
31,BHS,Bahamas,1957,June,2,Kane 2006,761,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1957.2,761,Latin America & Caribbean
31,BHS,Bahamas,1957,September,3,September 1957,761,10,745,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1957.3,761,Latin America & Caribbean
31,BHS,Bahamas,1958,June,2,Kane 2006,943,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1958.2,943,Latin America & Caribbean
31,BHS,Bahamas,1958,September,3,September 1958,943,12,928,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1958.3,943,Latin America & Caribbean
31,BHS,Bahamas,1959,June,2,Kane 2006,353,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1959.2,353,Latin America & Caribbean
31,BHS,Bahamas,1959,September,3,September 1959,353,15,335,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1959.3,353,Latin America & Caribbean
31,BHS,Bahamas,1960,June,2,Kane 2006,319,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1960.2,319,Latin America & Caribbean
31,BHS,Bahamas,1960,September,3,September 1960,319,18,298,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1960.3,319,Latin America & Caribbean
31,BHS,Bahamas,1961,June,2,Kane 2006,332,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1961.2,332,Latin America & Caribbean
31,BHS,Bahamas,1961,September,3,September 1961,332,14,314,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1961.3,332,Latin America & Caribbean
31,BHS,Bahamas,1962,June,2,Kane 2006,338,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1962.2,338,Latin America & Caribbean
31,BHS,Bahamas,1962,September,3,September 1962,338,16,319,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1962.3,338,Latin America & Caribbean
31,BHS,Bahamas,1963,June,2,Kane 2006,364,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1963.2,364,Latin America & Caribbean
31,BHS,Bahamas,1963,September,3,September 1963,364,16,345,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1963.3,364,Latin America & Caribbean
31,BHS,Bahamas,1964,June,2,Kane 2006,372,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1964.2,372,Latin America & Caribbean
31,BHS,Bahamas,1964,September,3,September 1964,372,17,350,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1964.3,372,Latin America & Caribbean
31,BHS,Bahamas,1965,June,2,Kane 2006,370,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1965.2,370,Latin America & Caribbean
31,BHS,Bahamas,1965,September,3,September 1965,370,5,361,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1965.3,370,Latin America & Caribbean
31,BHS,Bahamas,1966,June,2,Kane 2006,336,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1966.2,336,Latin America & Caribbean
31,BHS,Bahamas,1966,September,3,September 1966,336,0,336,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1966.3,336,Latin America & Caribbean
