MMEID,Ex_Name,Series_Name,gwcode,country,year,Location,lat,lon,StartDate,s.year,s.month,s.day,EndDate,e.year,e.month,e.day,CPX,Air,Land,Sea,Amphibious,Cyber,Warfighting,Peacekeeping,Humanitarian,FocusDescription,AdditionalParticipantInfo,participant_count
mme310,Adventure Express 83,Adventure Express,211,Belgium,1983,"Turkey, Eastern Turkey: Erzurum and Kars",40.6013378,43.0974525,5/28/83,1983,5,28,6/26/83,1983,6,26,0,1,1,1,0,0,1,0,0,aimed at testing its deterrence capability in time of an emergency,NA,6
mme310,Adventure Express 83,Adventure Express,260,Federal Republic of Germany,1983,"Turkey, Eastern Turkey: Erzurum and Kars",40.6013378,43.0974525,5/28/83,1983,5,28,6/26/83,1983,6,26,0,1,1,1,0,0,1,0,0,aimed at testing its deterrence capability in time of an emergency,NA,6
mme310,Adventure Express 83,Adventure Express,325,Italy,1983,"Turkey, Eastern Turkey: Erzurum and Kars",40.6013378,43.0974525,5/28/83,1983,5,28,6/26/83,1983,6,26,0,1,1,1,0,0,1,0,0,aimed at testing its deterrence capability in time of an emergency,NA,6
mme310,Adventure Express 83,Adventure Express,640,Turkey,1983,"Turkey, Eastern Turkey: Erzurum and Kars",40.6013378,43.0974525,5/28/83,1983,5,28,6/26/83,1983,6,26,0,1,1,1,0,0,1,0,0,aimed at testing its deterrence capability in time of an emergency,NA,6
mme310,Adventure Express 83,Adventure Express,200,United Kingdom,1983,"Turkey, Eastern Turkey: Erzurum and Kars",40.6013378,43.0974525,5/28/83,1983,5,28,6/26/83,1983,6,26,0,1,1,1,0,0,1,0,0,aimed at testing its deterrence capability in time of an emergency,NA,6
mme310,Adventure Express 83,Adventure Express,2,United States,1983,"Turkey, Eastern Turkey: Erzurum and Kars",40.6013378,43.0974525,5/28/83,1983,5,28,6/26/83,1983,6,26,0,1,1,1,0,0,1,0,0,aimed at testing its deterrence capability in time of an emergency,NA,6
mme3100,Flying Rhino,Flying Rhino,316,Czechia,2008,"Libava military district, north Moravia",56.5046678,21.010806,4/21/08,2008,4,21,4/30/08,2008,4,30,0,1,1,0,0,0,1,0,0,ground forces are taking part in the annual Czech-British military exercise Flying Rhino for the first time,NA,4
mme3100,Flying Rhino,Flying Rhino,390,Denmark,2008,"Libava military district, north Moravia",56.5046678,21.010806,4/21/08,2008,4,21,4/30/08,2008,4,30,0,1,1,0,0,0,1,0,0,ground forces are taking part in the annual Czech-British military exercise Flying Rhino for the first time,NA,4
mme3100,Flying Rhino,Flying Rhino,317,Slovakia,2008,"Libava military district, north Moravia",56.5046678,21.010806,4/21/08,2008,4,21,4/30/08,2008,4,30,0,1,1,0,0,0,1,0,0,ground forces are taking part in the annual Czech-British military exercise Flying Rhino for the first time,NA,4
mme3100,Flying Rhino,Flying Rhino,200,United Kingdom,2008,"Libava military district, north Moravia",56.5046678,21.010806,4/21/08,2008,4,21,4/30/08,2008,4,30,0,1,1,0,0,0,1,0,0,ground forces are taking part in the annual Czech-British military exercise Flying Rhino for the first time,NA,4
mme3101,Hasm Al-Oqban 08,NA,692,Bahrain,2008,Abu Dhabi,24.453884,54.3773438,4/20/08,2008,4,20,5/8/08,2008,5,8,0,0,0,0,0,0,1,0,0,bolstering cooperation and coordination between the participating militaries,NA,5
mme3101,Hasm Al-Oqban 08,NA,690,Kuwait,2008,Abu Dhabi,24.453884,54.3773438,4/20/08,2008,4,20,5/8/08,2008,5,8,0,0,0,0,0,0,1,0,0,bolstering cooperation and coordination between the participating militaries,NA,5
mme3101,Hasm Al-Oqban 08,NA,694,Qatar,2008,Abu Dhabi,24.453884,54.3773438,4/20/08,2008,4,20,5/8/08,2008,5,8,0,0,0,0,0,0,1,0,0,bolstering cooperation and coordination between the participating militaries,NA,5
mme3101,Hasm Al-Oqban 08,NA,696,United Arab Emirates,2008,Abu Dhabi,24.453884,54.3773438,4/20/08,2008,4,20,5/8/08,2008,5,8,0,0,0,0,0,0,1,0,0,bolstering cooperation and coordination between the participating militaries,NA,5
mme3101,Hasm Al-Oqban 08,NA,2,United States,2008,Abu Dhabi,24.453884,54.3773438,4/20/08,2008,4,20,5/8/08,2008,5,8,0,0,0,0,0,0,1,0,0,bolstering cooperation and coordination between the participating militaries,NA,5
mme3102,Indus Vipers 2008,NA,770,Pakistan,2008,"Sargodha, Pakistan",32.0739787,72.6860696,4/19/08,2008,4,19,4/30/08,2008,4,30,0,1,0,0,0,0,1,0,0,exercise aims to boost cooperation between Turkish and Pakistani air forces.,NA,2
mme3102,Indus Vipers 2008,NA,640,Turkey,2008,"Sargodha, Pakistan",32.0739787,72.6860696,4/19/08,2008,4,19,4/30/08,2008,4,30,0,1,0,0,0,0,1,0,0,exercise aims to boost cooperation between Turkish and Pakistani air forces.,NA,2
mme3103,Phoenix Express 2008,NA,615,Algeria,2008,Mediterranean sea,34.5531284,18.0480105,4/8/08,2008,4,8,4/22/08,2008,4,22,0,0,0,1,0,0,1,0,1,"aims at joint training in procedures for surveillance of cargo vessels, patrolling and rescue work",NA,13
mme3103,Phoenix Express 2008,NA,220,France,2008,Mediterranean sea,34.5531284,18.0480105,4/8/08,2008,4,8,4/22/08,2008,4,22,0,0,0,1,0,0,1,0,1,"aims at joint training in procedures for surveillance of cargo vessels, patrolling and rescue work",NA,13
mme3103,Phoenix Express 2008,NA,350,Greece,2008,Mediterranean sea,34.5531284,18.0480105,4/8/08,2008,4,8,4/22/08,2008,4,22,0,0,0,1,0,0,1,0,1,"aims at joint training in procedures for surveillance of cargo vessels, patrolling and rescue work",NA,13
mme3103,Phoenix Express 2008,NA,325,Italy,2008,Mediterranean sea,34.5531284,18.0480105,4/8/08,2008,4,8,4/22/08,2008,4,22,0,0,0,1,0,0,1,0,1,"aims at joint training in procedures for surveillance of cargo vessels, patrolling and rescue work",NA,13
mme3103,Phoenix Express 2008,NA,620,Libya,2008,Mediterranean sea,34.5531284,18.0480105,4/8/08,2008,4,8,4/22/08,2008,4,22,0,0,0,1,0,0,1,0,1,"aims at joint training in procedures for surveillance of cargo vessels, patrolling and rescue work",NA,13
mme3103,Phoenix Express 2008,NA,338,Malta,2008,Mediterranean sea,34.5531284,18.0480105,4/8/08,2008,4,8,4/22/08,2008,4,22,0,0,0,1,0,0,1,0,1,"aims at joint training in procedures for surveillance of cargo vessels, patrolling and rescue work",NA,13
mme3103,Phoenix Express 2008,NA,435,Mauritania,2008,Mediterranean sea,34.5531284,18.0480105,4/8/08,2008,4,8,4/22/08,2008,4,22,0,0,0,1,0,0,1,0,1,"aims at joint training in procedures for surveillance of cargo vessels, patrolling and rescue work",NA,13
mme3103,Phoenix Express 2008,NA,600,Morocco,2008,Mediterranean sea,34.5531284,18.0480105,4/8/08,2008,4,8,4/22/08,2008,4,22,0,0,0,1,0,0,1,0,1,"aims at joint training in procedures for surveillance of cargo vessels, patrolling and rescue work",NA,13
mme3103,Phoenix Express 2008,NA,235,Portugal,2008,Mediterranean sea,34.5531284,18.0480105,4/8/08,2008,4,8,4/22/08,2008,4,22,0,0,0,1,0,0,1,0,1,"aims at joint training in procedures for surveillance of cargo vessels, patrolling and rescue work",NA,13
mme3103,Phoenix Express 2008,NA,230,Spain,2008,Mediterranean sea,34.5531284,18.0480105,4/8/08,2008,4,8,4/22/08,2008,4,22,0,0,0,1,0,0,1,0,1,"aims at joint training in procedures for surveillance of cargo vessels, patrolling and rescue work",NA,13
mme3103,Phoenix Express 2008,NA,616,Tunisia,2008,Mediterranean sea,34.5531284,18.0480105,4/8/08,2008,4,8,4/22/08,2008,4,22,0,0,0,1,0,0,1,0,1,"aims at joint training in procedures for surveillance of cargo vessels, patrolling and rescue work",NA,13
mme3103,Phoenix Express 2008,NA,640,Turkey,2008,Mediterranean sea,34.5531284,18.0480105,4/8/08,2008,4,8,4/22/08,2008,4,22,0,0,0,1,0,0,1,0,1,"aims at joint training in procedures for surveillance of cargo vessels, patrolling and rescue work",NA,13
mme3103,Phoenix Express 2008,NA,2,United States,2008,Mediterranean sea,34.5531284,18.0480105,4/8/08,2008,4,8,4/22/08,2008,4,22,0,0,0,1,0,0,1,0,1,"aims at joint training in procedures for surveillance of cargo vessels, patrolling and rescue work",NA,13
mme3104,Sea Star 2008,NA,355,Bulgaria,2008,"Odessa, Ukraine",46.482526,30.7233095,2008-04-xx,2008,4,xx,2008-04-xx,2008,4,xx,0,0,0,1,0,0,1,0,1,"exercises in joint maneuvering, communication, air defense, rescue of people overboard, refilling of reserves in the sea, parrying of asymmetric threats, sea isolation, examination of ships, control over movement of merchant ships, etc.",NA,5
mme3104,Sea Star 2008,NA,360,Romania,2008,"Odessa, Ukraine",46.482526,30.7233095,2008-04-xx,2008,4,xx,2008-04-xx,2008,4,xx,0,0,0,1,0,0,1,0,1,"exercises in joint maneuvering, communication, air defense, rescue of people overboard, refilling of reserves in the sea, parrying of asymmetric threats, sea isolation, examination of ships, control over movement of merchant ships, etc.",NA,5
mme3104,Sea Star 2008,NA,365,Russia,2008,"Odessa, Ukraine",46.482526,30.7233095,2008-04-xx,2008,4,xx,2008-04-xx,2008,4,xx,0,0,0,1,0,0,1,0,1,"exercises in joint maneuvering, communication, air defense, rescue of people overboard, refilling of reserves in the sea, parrying of asymmetric threats, sea isolation, examination of ships, control over movement of merchant ships, etc.",NA,5
mme3104,Sea Star 2008,NA,640,Turkey,2008,"Odessa, Ukraine",46.482526,30.7233095,2008-04-xx,2008,4,xx,2008-04-xx,2008,4,xx,0,0,0,1,0,0,1,0,1,"exercises in joint maneuvering, communication, air defense, rescue of people overboard, refilling of reserves in the sea, parrying of asymmetric threats, sea isolation, examination of ships, control over movement of merchant ships, etc.",NA,5
mme3104,Sea Star 2008,NA,369,Ukraine,2008,"Odessa, Ukraine",46.482526,30.7233095,2008-04-xx,2008,4,xx,2008-04-xx,2008,4,xx,0,0,0,1,0,0,1,0,1,"exercises in joint maneuvering, communication, air defense, rescue of people overboard, refilling of reserves in the sea, parrying of asymmetric threats, sea isolation, examination of ships, control over movement of merchant ships, etc.",NA,5
mme3105,Shanti Doot-2 (Ambassador of Peace),Shanti,771,Bangladesh,2008,Bangladesh,23.684994,90.356331,2008-04-xx,2008,4,xx,2008-04-xx,2008,4,xx,0,0,0,0,0,0,0,1,0,UN peacekeeping force exercise,NA,12
mme3105,Shanti Doot-2 (Ambassador of Peace),Shanti,835,Brunei,2008,Bangladesh,23.684994,90.356331,2008-04-xx,2008,4,xx,2008-04-xx,2008,4,xx,0,0,0,0,0,0,0,1,0,UN peacekeeping force exercise,NA,12
mme3105,Shanti Doot-2 (Ambassador of Peace),Shanti,811,Cambodia,2008,Bangladesh,23.684994,90.356331,2008-04-xx,2008,4,xx,2008-04-xx,2008,4,xx,0,0,0,0,0,0,0,1,0,UN peacekeeping force exercise,NA,12
mme3105,Shanti Doot-2 (Ambassador of Peace),Shanti,750,India,2008,Bangladesh,23.684994,90.356331,2008-04-xx,2008,4,xx,2008-04-xx,2008,4,xx,0,0,0,0,0,0,0,1,0,UN peacekeeping force exercise,NA,12
mme3105,Shanti Doot-2 (Ambassador of Peace),Shanti,850,Indonesia,2008,Bangladesh,23.684994,90.356331,2008-04-xx,2008,4,xx,2008-04-xx,2008,4,xx,0,0,0,0,0,0,0,1,0,UN peacekeeping force exercise,NA,12
mme3105,Shanti Doot-2 (Ambassador of Peace),Shanti,820,Malaysia,2008,Bangladesh,23.684994,90.356331,2008-04-xx,2008,4,xx,2008-04-xx,2008,4,xx,0,0,0,0,0,0,0,1,0,UN peacekeeping force exercise,NA,12
mme3105,Shanti Doot-2 (Ambassador of Peace),Shanti,712,Mongolia,2008,Bangladesh,23.684994,90.356331,2008-04-xx,2008,4,xx,2008-04-xx,2008,4,xx,0,0,0,0,0,0,0,1,0,UN peacekeeping force exercise,NA,12
mme3105,Shanti Doot-2 (Ambassador of Peace),Shanti,790,Nepal,2008,Bangladesh,23.684994,90.356331,2008-04-xx,2008,4,xx,2008-04-xx,2008,4,xx,0,0,0,0,0,0,0,1,0,UN peacekeeping force exercise,NA,12
mme3105,Shanti Doot-2 (Ambassador of Peace),Shanti,732,South Korea,2008,Bangladesh,23.684994,90.356331,2008-04-xx,2008,4,xx,2008-04-xx,2008,4,xx,0,0,0,0,0,0,0,1,0,UN peacekeeping force exercise,NA,12
mme3105,Shanti Doot-2 (Ambassador of Peace),Shanti,780,Sri Lanka,2008,Bangladesh,23.684994,90.356331,2008-04-xx,2008,4,xx,2008-04-xx,2008,4,xx,0,0,0,0,0,0,0,1,0,UN peacekeeping force exercise,NA,12
mme3105,Shanti Doot-2 (Ambassador of Peace),Shanti,NA,Tonga,2008,Bangladesh,23.684994,90.356331,2008-04-xx,2008,4,xx,2008-04-xx,2008,4,xx,0,0,0,0,0,0,0,1,0,UN peacekeeping force exercise,NA,12
mme3105,Shanti Doot-2 (Ambassador of Peace),Shanti,2,United States,2008,Bangladesh,23.684994,90.356331,2008-04-xx,2008,4,xx,2008-04-xx,2008,4,xx,0,0,0,0,0,0,0,1,0,UN peacekeeping force exercise,NA,12
mme3106,-9,NA,355,Bulgaria,2008,Turkish province of Kirklareli,41.735472,27.224369,5/12/08,2008,5,12,5/16/08,2008,5,16,0,0,1,0,0,0,1,0,0,land forces began a military exercise on their border,NA,2
mme3106,-9,NA,640,Turkey,2008,Turkish province of Kirklareli,41.735472,27.224369,5/12/08,2008,5,12,5/16/08,2008,5,16,0,0,1,0,0,0,1,0,0,land forces began a military exercise on their border,NA,2
mme3107,-9,NA,350,Greece,2008,"athens, greece",37.9838096,23.7275388,5/14/08,2008,5,14,5/14/08,2008,5,14,0,0,1,0,0,0,0,0,1,search & rescue military exercise,NA,2
mme3107,-9,NA,640,Turkey,2008,"athens, greece",37.9838096,23.7275388,5/14/08,2008,5,14,5/14/08,2008,5,14,0,0,1,0,0,0,0,0,1,search & rescue military exercise,NA,2
mme3108,-9,NA,372,Georgia,2008,"batumi, Georgia",41.6167547,41.6367455,5/16/08,2008,5,16,5/16/08,2008,5,16,0,0,0,1,0,0,1,0,0,measures to ensure Georgia's security in the Black Sea,NA,2
mme3108,-9,NA,2,United States,2008,"batumi, Georgia",41.6167547,41.6367455,5/16/08,2008,5,16,5/16/08,2008,5,16,0,0,0,1,0,0,1,0,0,measures to ensure Georgia's security in the Black Sea,NA,2
mme3109,-9,NA,732,South Korea,2008,"P'och'o'n, Kyonggi Province, South Korea",37.8949148,127.2003551,5/22/08,2008,5,22,5/22/08,2008,5,22,0,0,1,0,0,0,1,0,0,joint live shell firing exercise,NA,2
mme3109,-9,NA,2,United States,2008,"P'och'o'n, Kyonggi Province, South Korea",37.8949148,127.2003551,5/22/08,2008,5,22,5/22/08,2008,5,22,0,0,1,0,0,0,1,0,0,joint live shell firing exercise,NA,2
mme311,Balikatan-Tangent Flash 83,Balikatan,840,Philippines,1983,"Phillippines, Central Luzon",15.4827722,120.7120023,1983-04-xx,1983,4,xx,1983-05-xx,1983,5,xx,0,0,1,1,0,0,1,0,0,will put to a test the philippine and u.s. military staffs in combined exercise and enhance both nations' coordination efforts,NA,2
mme311,Balikatan-Tangent Flash 83,Balikatan,2,United States,1983,"Phillippines, Central Luzon",15.4827722,120.7120023,1983-04-xx,1983,4,xx,1983-05-xx,1983,5,xx,0,0,1,1,0,0,1,0,0,will put to a test the philippine and u.s. military staffs in combined exercise and enhance both nations' coordination efforts,NA,2
mme3110,Adriatic Shield 08,NA,346,Bosnia & Herzegovina,2008,Adriatic towns of Rijeka and Opatija,45.3376197,14.305196,5/12/08,2008,5,12,5/15/08,2008,5,15,0,0,0,0,0,0,1,0,0,prevent the trafficking of weapons of mass destruction,NA,7
mme3110,Adriatic Shield 08,NA,344,Croatia,2008,Adriatic towns of Rijeka and Opatija,45.3376197,14.305196,5/12/08,2008,5,12,5/15/08,2008,5,15,0,0,0,0,0,0,1,0,0,prevent the trafficking of weapons of mass destruction,NA,7
mme3110,Adriatic Shield 08,NA,325,Italy,2008,Adriatic towns of Rijeka and Opatija,45.3376197,14.305196,5/12/08,2008,5,12,5/15/08,2008,5,15,0,0,0,0,0,0,1,0,0,prevent the trafficking of weapons of mass destruction,NA,7
mme3110,Adriatic Shield 08,NA,341,Montenegro,2008,Adriatic towns of Rijeka and Opatija,45.3376197,14.305196,5/12/08,2008,5,12,5/15/08,2008,5,15,0,0,0,0,0,0,1,0,0,prevent the trafficking of weapons of mass destruction,NA,7
mme3110,Adriatic Shield 08,NA,290,Poland,2008,Adriatic towns of Rijeka and Opatija,45.3376197,14.305196,5/12/08,2008,5,12,5/15/08,2008,5,15,0,0,0,0,0,0,1,0,0,prevent the trafficking of weapons of mass destruction,NA,7
mme3110,Adriatic Shield 08,NA,349,Slovenia,2008,Adriatic towns of Rijeka and Opatija,45.3376197,14.305196,5/12/08,2008,5,12,5/15/08,2008,5,15,0,0,0,0,0,0,1,0,0,prevent the trafficking of weapons of mass destruction,NA,7
mme3110,Adriatic Shield 08,NA,2,United States,2008,Adriatic towns of Rijeka and Opatija,45.3376197,14.305196,5/12/08,2008,5,12,5/15/08,2008,5,15,0,0,0,0,0,0,1,0,0,prevent the trafficking of weapons of mass destruction,NA,7
mme3111,Bold Monarch 08,NA,20,Canada,2008,off the Norwegian coast,60.472024,8.468946,5/26/08,2008,5,26,2008-06-xx,2008,6,xx,0,0,0,1,0,0,1,0,0,focus on salvaging submarine crews.,NA,14
mme3111,Bold Monarch 08,NA,220,France,2008,off the Norwegian coast,60.472024,8.468946,5/26/08,2008,5,26,2008-06-xx,2008,6,xx,0,0,0,1,0,0,1,0,0,focus on salvaging submarine crews.,NA,14
mme3111,Bold Monarch 08,NA,350,Greece,2008,off the Norwegian coast,60.472024,8.468946,5/26/08,2008,5,26,2008-06-xx,2008,6,xx,0,0,0,1,0,0,1,0,0,focus on salvaging submarine crews.,NA,14
mme3111,Bold Monarch 08,NA,666,Israel,2008,off the Norwegian coast,60.472024,8.468946,5/26/08,2008,5,26,2008-06-xx,2008,6,xx,0,0,0,1,0,0,1,0,0,focus on salvaging submarine crews.,NA,14
mme3111,Bold Monarch 08,NA,325,Italy,2008,off the Norwegian coast,60.472024,8.468946,5/26/08,2008,5,26,2008-06-xx,2008,6,xx,0,0,0,1,0,0,1,0,0,focus on salvaging submarine crews.,NA,14
mme3111,Bold Monarch 08,NA,210,Netherlands,2008,off the Norwegian coast,60.472024,8.468946,5/26/08,2008,5,26,2008-06-xx,2008,6,xx,0,0,0,1,0,0,1,0,0,focus on salvaging submarine crews.,NA,14
mme3111,Bold Monarch 08,NA,385,Norway,2008,off the Norwegian coast,60.472024,8.468946,5/26/08,2008,5,26,2008-06-xx,2008,6,xx,0,0,0,1,0,0,1,0,0,focus on salvaging submarine crews.,NA,14
mme3111,Bold Monarch 08,NA,290,Poland,2008,off the Norwegian coast,60.472024,8.468946,5/26/08,2008,5,26,2008-06-xx,2008,6,xx,0,0,0,1,0,0,1,0,0,focus on salvaging submarine crews.,NA,14
mme3111,Bold Monarch 08,NA,365,Russia,2008,off the Norwegian coast,60.472024,8.468946,5/26/08,2008,5,26,2008-06-xx,2008,6,xx,0,0,0,1,0,0,1,0,0,focus on salvaging submarine crews.,NA,14
mme3111,Bold Monarch 08,NA,380,Sweden,2008,off the Norwegian coast,60.472024,8.468946,5/26/08,2008,5,26,2008-06-xx,2008,6,xx,0,0,0,1,0,0,1,0,0,focus on salvaging submarine crews.,NA,14
mme3111,Bold Monarch 08,NA,640,Turkey,2008,off the Norwegian coast,60.472024,8.468946,5/26/08,2008,5,26,2008-06-xx,2008,6,xx,0,0,0,1,0,0,1,0,0,focus on salvaging submarine crews.,NA,14
mme3111,Bold Monarch 08,NA,369,Ukraine,2008,off the Norwegian coast,60.472024,8.468946,5/26/08,2008,5,26,2008-06-xx,2008,6,xx,0,0,0,1,0,0,1,0,0,focus on salvaging submarine crews.,NA,14
mme3111,Bold Monarch 08,NA,200,United Kingdom,2008,off the Norwegian coast,60.472024,8.468946,5/26/08,2008,5,26,2008-06-xx,2008,6,xx,0,0,0,1,0,0,1,0,0,focus on salvaging submarine crews.,NA,14
mme3111,Bold Monarch 08,NA,2,United States,2008,off the Norwegian coast,60.472024,8.468946,5/26/08,2008,5,26,2008-06-xx,2008,6,xx,0,0,0,1,0,0,1,0,0,focus on salvaging submarine crews.,NA,14
mme3112,Combined Endeavour 2008,CE,339,Albania,2008,"Croatian naval port of Lora at Split; Baumholder, Germany",43.5081323,16.4401935,4/29/08,2008,4,29,5/14/08,2008,5,14,0,0,0,1,0,0,0,1,1,test the interoperability of the communications and information systems of the participant nations,NA,11
mme3112,Combined Endeavour 2008,CE,371,Armenia,2008,"Croatian naval port of Lora at Split; Baumholder, Germany",43.5081323,16.4401935,4/29/08,2008,4,29,5/14/08,2008,5,14,0,0,0,1,0,0,0,1,1,test the interoperability of the communications and information systems of the participant nations,NA,11
mme3112,Combined Endeavour 2008,CE,211,Belgium,2008,"Croatian naval port of Lora at Split; Baumholder, Germany",43.5081323,16.4401935,4/29/08,2008,4,29,5/14/08,2008,5,14,0,0,0,1,0,0,0,1,1,test the interoperability of the communications and information systems of the participant nations,NA,11
mme3112,Combined Endeavour 2008,CE,346,Bosnia & Herzegovina,2008,"Croatian naval port of Lora at Split; Baumholder, Germany",43.5081323,16.4401935,4/29/08,2008,4,29,5/14/08,2008,5,14,0,0,0,1,0,0,0,1,1,test the interoperability of the communications and information systems of the participant nations,NA,11
mme3112,Combined Endeavour 2008,CE,344,Croatia,2008,"Croatian naval port of Lora at Split; Baumholder, Germany",43.5081323,16.4401935,4/29/08,2008,4,29,5/14/08,2008,5,14,0,0,0,1,0,0,0,1,1,test the interoperability of the communications and information systems of the participant nations,NA,11
